h_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02
401091085111060,3,1,1,1,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,1,2,1
401091085111061,10,4,4,2,0,3,7,0,2,0,2,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,10,0,0,0,0,0,10,0,0,1,2,3,7,3
401091085111063,8,0,5,3,0,3,5,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,8,0,0,0,0,0,8,0,0,1,3,4,4,4
401091085111066,8,1,7,0,2,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,3,0,1,0,0,7,1,0,0,0,0,8,0,1,2,1,3,3,5
401091085112002,29,6,18,5,5,12,12,0,0,0,0,0,0,4,0,1,2,0,2,2,3,2,4,0,5,2,2,25,0,3,1,0,0,27,2,3,4,8,8,12,17
401091085112004,45,9,27,9,5,12,28,0,2,1,2,0,3,8,0,2,2,0,7,2,1,1,11,0,1,1,1,38,1,1,3,1,1,45,0,5,8,9,14,22,23
401091085112006,56,9,34,13,8,24,24,0,1,0,3,1,5,7,0,1,4,0,4,0,3,5,7,1,6,4,4,39,8,1,6,0,2,51,5,1,9,20,17,35,21
401091085112007,143,34,80,29,28,39,76,0,7,1,3,5,4,16,2,4,9,0,13,4,17,6,27,5,12,4,4,95,19,8,21,0,0,139,4,16,25,29,39,84,59
401091085112008,25,6,14,5,8,5,12,2,0,0,1,3,0,3,1,1,2,0,3,0,0,3,4,1,1,0,0,20,0,4,0,1,0,25,0,1,6,7,5,11,14
401091085112009,88,17,56,15,14,20,54,0,5,0,2,3,4,12,0,1,7,2,7,2,5,11,14,0,6,1,6,71,1,2,12,0,2,80,8,2,15,26,28,50,38
401091085112010,31,7,17,7,7,9,15,0,2,1,0,1,0,2,0,2,2,3,3,2,2,3,4,1,2,0,1,29,1,0,1,0,0,31,0,2,7,8,7,14,17
401091085112011,150,32,87,31,28,37,85,0,12,2,4,8,7,12,2,3,8,3,8,5,14,15,22,4,13,3,5,135,1,4,8,0,2,147,3,8,35,43,32,80,70
401091085112013,26,5,15,6,5,3,18,0,3,0,1,2,1,2,0,0,2,0,3,2,1,1,4,0,1,1,2,22,0,4,0,0,0,26,0,0,5,6,10,16,10
401091085112014,18,2,14,2,3,5,10,0,0,0,0,0,1,1,1,0,2,0,0,2,1,3,3,0,2,0,2,12,2,0,1,0,3,18,0,0,4,5,7,7,11
401091085112016,12,2,5,5,3,2,7,0,4,0,1,0,0,1,0,0,1,0,1,0,1,1,2,0,0,0,0,12,0,0,0,0,0,12,0,1,6,1,2,6,6
401091085112017,18,4,9,5,3,6,9,0,1,0,2,0,2,3,1,0,1,0,1,0,2,1,1,1,1,1,0,16,1,0,1,0,0,18,0,0,5,5,4,11,7
401091085112018,40,13,21,6,12,6,22,0,2,0,2,3,1,3,3,0,0,0,5,3,2,3,6,0,6,0,1,34,2,1,1,0,2,37,3,3,7,10,7,22,18
401091085112019,25,6,15,4,3,9,13,0,1,1,0,1,4,1,0,1,1,0,2,0,2,1,6,0,3,1,0,12,7,2,4,0,0,25,0,3,2,4,10,10,15
401091085112021,2,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,1,1,1
401091085112023,19,6,11,2,6,2,11,0,1,0,1,1,0,2,0,0,3,0,1,0,1,0,3,0,5,1,0,19,0,0,0,0,0,17,2,4,4,2,3,13,6
401091085112024,30,11,18,1,9,7,14,0,3,0,0,1,3,2,0,0,1,1,2,0,2,2,10,0,3,0,0,20,3,0,7,0,0,30,0,1,5,6,7,14,16
401091085112026,6,0,3,3,1,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,5,0,0,1,0,0,6,0,1,2,2,1,4,2
401091085112031,5,2,3,0,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4,0,0,0,0,5,0,0,1,2,0,4,1
401091085112033,23,5,14,4,5,4,14,0,3,0,2,0,0,1,0,1,0,0,3,1,1,3,3,2,1,0,2,23,0,0,0,0,0,22,1,1,6,6,5,11,12
401091085112035,37,14,16,7,7,12,18,0,1,0,1,2,2,3,2,1,3,0,2,1,3,2,7,0,3,2,2,35,0,0,2,0,0,34,3,1,8,10,4,19,18
401091085112036,18,0,11,7,5,4,9,0,0,0,0,3,2,2,1,1,0,0,1,0,1,1,2,1,0,1,2,14,4,0,0,0,0,18,0,2,5,7,4,8,10
401091085112037,250,57,142,51,37,50,163,0,18,2,9,15,9,21,9,4,18,2,23,6,18,23,39,4,17,3,10,195,26,9,19,0,1,238,12,16,47,58,72,139,111
401091085112101,51,13,29,9,6,16,29,0,2,0,1,1,5,5,1,2,6,1,2,1,3,4,7,2,5,1,2,49,1,0,0,0,1,51,0,6,9,15,8,26,25
401091085112102,51,9,31,11,8,11,32,0,7,1,1,2,2,5,1,0,1,2,2,1,5,5,12,0,3,0,1,44,2,1,3,0,1,50,1,6,11,8,17,27,24
401091085112105,12,4,7,1,2,1,9,0,3,0,1,0,0,0,0,3,0,0,1,0,0,0,3,0,1,0,0,11,0,1,0,0,0,10,2,0,3,3,2,10,2
401091085121000,128,22,77,29,31,23,74,0,8,3,7,4,2,11,4,1,3,1,13,7,14,11,17,3,13,3,3,94,15,4,14,0,1,122,6,13,23,32,38,65,63
401091085121002,15,5,9,1,5,3,7,0,0,0,1,1,1,1,1,0,1,1,0,0,2,0,2,0,3,0,1,8,7,0,0,0,0,13,2,2,3,2,3,9,6
401091085121007,6,1,5,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,4,0,0,0,0,2,6,0,0,2,1,2,2,4
401091085121011,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
401091085121012,48,7,32,9,8,10,30,0,1,0,2,2,1,6,2,0,2,2,6,5,3,4,7,0,4,0,1,43,1,1,0,0,3,45,3,3,10,12,16,33,15
401091085121017,39,4,27,8,8,5,26,0,0,2,2,0,4,3,1,0,4,1,3,1,2,1,7,2,2,1,3,36,0,2,1,0,0,39,0,2,9,14,10,24,15
401091085121021,25,6,16,3,4,8,13,1,2,0,2,1,0,3,0,0,3,0,2,0,1,2,5,0,0,2,1,25,0,0,0,0,0,25,0,1,6,8,4,9,16
401091085121024,50,8,24,18,11,6,33,0,3,1,2,5,2,3,0,1,2,1,5,0,2,2,11,0,4,2,4,45,2,1,0,0,2,49,1,2,12,14,14,29,21
401091085121025,20,2,12,6,5,4,11,0,1,1,1,1,1,2,0,0,1,0,0,1,0,6,3,0,1,1,0,17,0,0,0,0,3,20,0,2,5,4,7,11,9
401091085121026,17,1,11,5,1,5,11,0,0,0,0,1,2,1,0,1,2,1,1,0,2,0,3,0,1,0,2,17,0,0,0,0,0,16,1,3,1,6,6,9,8
401091085121027,33,3,25,5,6,10,17,0,4,0,5,3,0,2,0,0,1,0,0,1,2,2,8,0,4,0,1,31,2,0,0,0,0,32,1,2,11,9,8,17,16
401091085121030,17,1,14,2,0,8,9,0,1,0,1,0,1,2,2,0,0,0,2,0,1,4,2,0,0,0,1,15,2,0,0,0,0,17,0,0,2,6,8,8,9
401091085121035,28,3,20,5,4,4,20,0,1,3,1,0,1,5,0,1,1,1,1,0,0,3,4,2,2,1,1,23,0,3,1,0,1,28,0,2,12,6,5,15,13
401091085121037,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
401091085121040,4,1,3,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,4,0,0,2,1,0,3,1
401091085121043,4,1,2,1,2,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,2,1,1,3
401091085121044,3,2,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,1,2
401091085121047,4,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,2,0,4
401091085121049,16,3,10,3,5,3,8,0,1,0,3,0,1,3,0,0,0,0,0,0,0,4,2,0,2,0,0,16,0,0,0,0,0,16,0,1,2,3,7,8,8
401091085121050,32,8,18,6,8,4,20,0,2,0,0,5,2,2,0,1,0,0,4,2,3,3,3,1,2,1,1,31,0,1,0,0,0,30,2,3,9,7,5,20,12
401091085121051,10,0,8,2,3,5,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,2,0,1,1,1,10,0,0,0,0,0,10,0,1,4,2,3,7,3
401091085121052,14,4,9,1,1,4,9,0,3,0,1,0,2,0,0,0,0,0,1,0,2,0,4,0,1,0,0,11,0,2,1,0,0,14,0,3,3,2,2,5,9
401091085121053,3,0,3,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,2,0,3,0
401091085121056,5,1,4,0,0,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,0,0,0,0,0,5,0,0,2,0,2,2,3
401091085121057,81,14,45,22,18,15,48,0,2,0,2,5,4,9,2,0,4,1,8,3,7,5,13,2,7,3,4,76,0,3,1,0,1,78,3,6,18,21,22,47,34
401091085121062,106,20,65,21,22,21,63,0,3,0,7,5,5,7,3,3,10,3,7,2,4,11,19,0,9,1,7,96,2,1,6,0,1,103,3,10,18,33,25,47,59
401091085121064,43,4,27,12,7,9,27,0,1,0,1,4,0,2,0,0,4,1,5,2,5,3,11,1,3,0,0,41,0,1,1,0,0,41,2,3,13,13,10,27,16
401091085121065,3,0,3,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,1,2,1
401091085121067,2,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,1
401091085121068,189,29,112,48,31,36,122,0,11,4,5,9,10,14,5,5,11,4,16,3,12,19,38,2,14,4,3,134,21,6,18,0,10,183,6,13,37,47,63,104,85
401091085121069,26,3,18,5,2,4,20,0,3,0,1,2,2,2,0,1,2,0,3,1,0,1,5,0,1,1,1,23,0,3,0,0,0,25,1,0,8,10,5,13,13
401091085121071,14,3,8,3,2,1,11,0,2,0,1,0,1,1,0,0,1,0,1,0,0,1,3,0,1,1,1,14,0,0,0,0,0,14,0,0,5,4,2,10,4
401091085121072,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
401091085121073,3,0,1,2,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,1,3,0
401091085121074,51,7,31,13,9,19,23,0,4,1,6,3,2,4,3,0,2,1,3,0,4,3,9,1,3,0,2,49,2,0,0,0,0,50,1,3,5,24,12,28,23
401091085121075,3,2,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,1,0,1,2
401091085121077,106,12,73,21,16,24,66,0,7,1,5,9,9,9,1,1,8,2,9,4,6,9,12,3,6,1,4,90,3,10,2,0,1,97,9,5,23,32,34,61,45
401091085121079,29,3,18,8,1,7,21,0,2,1,2,3,2,1,0,0,3,2,1,0,1,3,5,0,0,0,3,28,1,0,0,0,0,29,0,4,14,6,2,18,11
401091085121080,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
401091085121083,31,2,20,9,5,7,19,0,0,1,4,1,2,2,1,1,1,0,3,1,0,2,6,0,3,2,1,26,0,0,5,0,0,31,0,2,8,9,10,18,13
401091085121084,3,1,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,1,3,0
401091085121085,70,18,33,19,16,14,40,0,2,1,3,3,5,5,0,1,3,0,5,0,4,7,16,1,10,2,2,55,0,3,10,0,2,64,6,2,13,16,21,27,43
401091085121086,41,4,30,7,7,7,27,0,2,0,0,3,1,3,0,1,1,2,3,2,3,5,8,0,4,0,3,35,0,0,5,0,1,41,0,5,11,6,15,22,19
401091085121090,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,1,1
401091085121092,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
401091085121093,9,1,7,1,0,4,5,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,7,0,1,1,0,0,8,1,2,4,2,0,5,4
401091085121094,28,6,20,2,7,7,14,0,0,0,2,1,4,3,0,0,2,0,5,0,3,2,2,0,3,1,0,28,0,0,0,0,0,27,1,3,8,6,5,15,13
401091085121095,33,7,18,8,7,7,19,0,2,0,2,1,0,2,1,0,2,0,5,3,1,3,6,1,3,1,0,33,0,0,0,0,0,33,0,2,9,6,9,16,17
401091085121098,3,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,1,2,1
401091085121102,9,3,4,2,2,1,6,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,8,0,0,1,0,0,9,0,0,2,3,1,5,4
401091085122000,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,1,1
401091085122001,4,1,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,1,0,0,0,4,0,1,0,0,2,2,2
401091085122002,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
401091085122004,10,1,7,2,2,1,7,0,2,0,0,0,0,5,0,0,0,0,0,0,0,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,3,3,3,4,6
401091085122005,23,4,11,8,9,2,12,1,2,0,0,1,0,1,4,0,0,0,4,0,0,0,3,1,4,1,1,23,0,0,0,0,0,22,1,2,4,8,5,12,11
401091085122006,20,2,12,6,4,6,10,0,5,0,0,0,0,3,0,1,0,2,1,1,1,3,1,0,2,0,0,20,0,0,0,0,0,20,0,5,5,5,3,14,6
401091085122007,40,7,22,11,7,7,26,0,1,0,3,1,4,3,2,2,0,1,4,1,2,1,6,0,4,2,3,38,0,0,1,0,1,40,0,3,9,11,10,21,19
401091085122009,9,2,7,0,1,1,7,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,1,0,1,9,0,0,0,0,0,9,0,0,0,2,5,4,5
401091085122011,4,3,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,0,0,0,0,0,3,1,0,0,0,1,2,2
401091085122012,17,1,11,5,3,0,14,0,2,0,2,0,0,0,0,0,2,0,0,0,2,4,4,0,0,0,1,16,0,0,0,0,1,14,3,0,1,9,6,10,7
401091085122014,46,16,21,9,13,10,23,0,1,0,3,3,4,3,2,2,3,0,1,0,3,4,5,0,8,2,2,42,0,2,1,0,1,46,0,2,7,12,9,22,24
401091085122016,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,3,0,0,1,2,0,0,3
401091085122021,133,20,79,34,35,26,72,1,5,1,2,9,8,12,3,1,12,2,10,6,7,13,20,2,11,3,5,121,3,6,1,0,2,128,5,10,30,41,32,70,63
401091085122022,28,4,14,10,4,7,17,0,5,0,3,0,0,2,1,0,1,0,3,1,0,4,5,0,2,0,1,26,1,0,1,0,0,28,0,1,7,9,7,15,13
401091085122024,39,8,21,10,5,6,28,0,0,0,3,4,3,5,1,0,2,1,5,0,1,0,10,0,1,3,0,36,0,1,1,0,1,36,3,0,10,13,8,26,13
401091085122025,32,2,23,7,3,5,24,0,3,0,3,2,2,2,3,0,1,0,4,1,1,1,6,0,1,1,1,31,0,1,0,0,0,32,0,2,6,12,10,17,15
401091085122027,6,2,2,2,3,1,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,6,0,1,0,1,2,5,1
401091085122028,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
401091085122029,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,1,1,2
401091085122030,72,8,46,18,12,14,46,0,2,0,8,0,4,7,1,0,1,2,10,2,5,7,13,1,4,2,3,68,0,1,1,0,2,69,3,7,16,21,20,42,30
401091085122032,53,11,30,12,12,11,30,0,4,0,2,2,1,5,1,2,2,0,7,2,3,4,12,0,4,1,1,52,0,0,0,0,1,49,4,7,11,12,12,24,29
401091085122035,16,4,7,5,1,4,11,0,1,0,1,0,0,0,0,0,2,1,4,0,1,2,2,1,0,1,0,15,0,0,1,0,0,15,1,1,4,3,4,6,10
401091085122037,14,1,10,3,4,3,7,0,0,0,1,1,1,3,0,0,0,1,1,0,1,2,2,0,1,0,0,13,0,0,1,0,0,14,0,4,4,3,2,9,5
401091085122039,17,3,13,1,3,4,10,0,2,1,1,2,1,0,0,0,0,1,0,0,0,4,0,0,2,0,3,16,0,1,0,0,0,17,0,0,3,4,7,6,11
401091085122041,17,1,13,3,2,4,11,0,1,0,0,0,0,3,0,0,1,0,1,0,2,3,5,0,1,0,0,17,0,0,0,0,0,16,1,3,3,5,5,9,8
401091085122042,7,2,4,1,1,2,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,0,0,0,7,0,0,0,0,0,7,0,1,1,2,1,4,3
401091085122043,2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,1,1
401091085122045,3,1,1,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,1,2,0,0,0,1,2
401091085122046,11,0,9,2,2,0,9,0,1,0,1,0,1,1,0,0,0,0,1,0,2,0,3,0,0,0,1,10,0,0,0,0,1,10,1,1,5,3,2,7,4
401091085122048,6,3,3,0,1,3,2,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,6,0,0,0,0,0,6,0,0,0,1,2,3,3
401091085122049,3,1,0,2,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,0,2,1
401091085122050,19,4,15,0,1,5,13,0,1,1,0,3,1,1,0,0,1,0,2,0,2,1,4,0,1,0,1,17,1,1,0,0,0,19,0,0,6,8,1,10,9
401091085122051,32,8,17,7,7,5,20,0,1,0,3,1,2,3,0,0,0,0,3,0,5,1,8,1,2,2,0,26,4,2,0,0,0,32,0,3,5,10,6,19,13
401091085122053,6,1,4,1,0,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,6,0,0,0,0,0,2,4,1,1,2,1,5,1
401091085122054,6,3,2,1,0,3,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,6,0,0,2,1,0,2,4
401091085122058,59,8,42,9,8,16,35,0,4,2,1,2,1,4,0,1,5,1,5,1,6,11,10,0,1,0,4,51,1,3,3,0,1,57,2,5,11,19,16,31,28
401091085122062,5,2,3,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,5,0,0,0,0,0,5,0,1,0,1,1,2,3
401091085122064,16,5,9,2,5,4,7,0,3,0,0,1,1,1,0,0,0,0,2,1,0,2,3,0,2,0,0,16,0,0,0,0,0,13,3,1,4,4,2,11,5
401091085131000,33,6,18,9,10,7,16,0,1,0,1,0,2,3,0,0,3,0,4,0,3,3,3,0,7,0,3,19,11,0,2,0,1,32,1,3,6,10,8,21,12
401091085131001,54,16,28,10,9,22,23,0,0,1,0,1,4,7,1,1,3,0,2,3,5,4,8,0,8,3,3,29,24,0,0,0,1,52,2,5,13,12,8,35,19
401091085131002,17,2,9,6,2,8,7,0,1,0,0,0,1,3,0,0,0,0,1,0,2,2,3,0,4,0,0,11,6,0,0,0,0,13,4,3,4,3,5,12,5
401091085131003,32,7,18,7,9,12,11,0,2,1,1,0,1,0,0,0,3,0,3,0,4,6,3,0,3,2,3,16,13,2,1,0,0,28,4,2,8,6,9,16,16
401091085131004,33,7,13,13,7,11,15,0,1,0,1,2,3,3,0,1,1,0,3,0,1,3,6,1,4,0,3,33,0,0,0,0,0,33,0,3,6,9,8,20,13
401091085131005,163,29,81,53,29,63,71,0,6,1,6,6,10,18,5,0,7,3,10,3,18,15,31,1,10,7,6,136,16,6,2,0,3,158,5,12,40,45,37,79,84
401091085131006,7,0,2,5,1,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,1,6,1,0,0,0,0,7,0,0,3,1,3,2,5
401091085131007,27,5,14,8,8,7,12,0,0,0,2,0,0,0,3,1,0,1,5,0,1,2,6,0,3,1,2,20,5,0,2,0,0,26,1,5,3,7,7,13,14
401091085131008,41,7,25,9,14,13,14,0,2,0,1,3,2,1,4,0,3,0,3,0,4,6,6,0,4,0,2,35,1,0,5,0,0,39,2,4,9,11,10,18,23
401091085131010,41,6,22,13,8,15,18,0,0,1,2,1,0,5,0,1,4,1,2,1,5,3,10,1,1,1,2,40,1,0,0,0,0,41,0,3,12,15,5,19,22
401091085131011,10,0,9,1,1,3,6,0,2,0,1,0,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0,7,3,0,0,0,0,10,0,1,5,2,2,7,3
401091085131012,43,8,21,14,11,16,16,0,0,1,3,2,0,8,1,0,0,0,3,0,4,4,9,1,4,1,2,39,2,1,1,0,0,41,2,4,10,12,9,15,28
401091085131013,99,21,56,22,21,32,46,0,2,1,3,8,5,11,4,1,4,1,6,0,10,11,12,0,11,2,7,82,5,4,6,0,2,95,4,4,23,29,22,60,39
401091085131014,17,3,10,4,2,7,8,0,2,0,3,0,0,0,1,0,1,0,3,0,1,0,3,0,0,3,0,8,4,3,1,0,1,14,3,2,7,3,2,9,8
401091085131015,34,7,12,15,7,9,18,0,2,0,0,1,1,4,1,3,4,0,0,0,2,5,7,0,1,2,1,32,1,0,1,0,0,33,1,1,8,9,9,14,20
401091085131017,12,3,7,2,1,4,7,0,0,0,0,1,1,2,0,0,0,0,2,1,0,1,1,0,1,1,1,10,0,0,2,0,0,12,0,2,2,4,1,8,4
401091085131018,19,2,8,9,3,6,10,0,1,1,0,1,1,2,0,0,1,0,1,1,0,2,2,0,3,0,3,15,0,0,3,0,1,19,0,1,6,6,4,6,13
401091085131019,19,7,7,5,7,7,5,0,0,1,0,2,0,6,0,0,1,0,0,1,2,1,3,0,2,0,0,11,4,0,3,0,1,17,2,2,2,5,3,7,12
401091085131020,3,0,3,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,1,0,1,1,2
401091085132000,124,23,62,39,32,35,57,0,1,1,6,11,0,10,4,0,7,0,10,1,15,10,22,0,14,6,6,98,14,2,7,0,3,113,11,13,30,23,35,59,65
401091085132001,33,4,21,8,4,12,17,0,1,1,2,5,1,3,3,1,0,0,2,1,4,2,3,1,0,1,2,32,0,1,0,0,0,29,4,4,8,9,8,22,11
401091085132002,19,4,10,5,2,6,11,0,0,0,0,0,3,2,1,1,0,2,1,0,2,2,2,0,1,1,1,16,2,0,0,0,1,17,2,1,4,4,6,9,10
401091085132003,15,2,11,2,5,4,6,0,2,0,2,0,1,1,0,0,0,0,1,0,1,2,2,1,0,2,0,15,0,0,0,0,0,12,3,1,4,4,4,8,7
401091085132004,13,2,4,7,2,3,8,0,0,0,2,1,0,1,0,1,0,0,2,0,1,1,1,1,2,0,0,12,0,0,0,1,0,13,0,0,5,3,3,6,7
401091085132005,12,1,8,3,3,7,2,0,0,0,1,0,0,2,0,1,2,0,0,0,0,1,2,0,2,0,1,8,2,0,2,0,0,12,0,1,2,5,3,4,8
401091085132006,48,12,22,14,13,19,16,0,0,0,3,2,5,7,1,0,0,4,3,2,4,4,5,0,5,1,2,34,13,0,0,0,1,47,1,4,12,13,7,23,25
401091085132007,103,19,60,24,23,38,42,0,3,0,1,5,3,15,0,2,4,3,6,2,7,11,13,0,15,5,8,61,35,2,4,0,1,99,4,9,22,27,26,47,56
401091085132008,69,20,32,17,13,25,31,0,0,2,5,1,1,5,3,3,3,1,5,2,5,5,13,2,5,2,6,53,12,1,1,0,2,65,4,3,16,14,16,31,38
401091085132009,22,6,11,5,6,6,10,0,1,1,1,1,2,1,0,0,1,0,1,0,0,2,6,0,3,0,2,12,7,1,0,0,2,22,0,1,3,6,6,12,10
401091085132010,16,4,7,5,5,6,5,0,1,0,2,1,0,1,0,0,2,0,1,0,0,2,1,1,3,1,0,14,1,0,0,1,0,15,1,0,3,4,5,8,8
401091085133000,131,29,55,47,24,43,64,0,3,1,9,8,5,18,4,4,8,0,7,1,11,16,19,1,8,1,7,114,9,2,1,0,5,126,5,12,35,32,23,51,80
401091085133001,38,8,22,8,7,12,19,0,0,0,0,1,3,4,1,0,2,1,1,3,6,5,6,0,4,0,1,30,6,0,0,0,2,34,4,2,10,9,9,17,21
401091085133002,58,11,31,16,15,20,23,0,1,0,2,3,3,3,0,2,2,0,4,2,7,6,12,2,6,0,3,44,9,1,4,0,0,54,4,6,10,20,11,27,31
401091085133003,40,9,24,7,10,14,16,0,2,0,0,1,1,1,4,0,2,0,2,0,4,5,10,1,5,1,1,36,3,0,0,0,1,35,5,1,12,9,9,19,21
401091085133005,5,3,2,0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4,0,1,0,0,0,4,1,0,0,0,2,3,2
401091085133006,47,5,20,22,6,16,25,0,3,0,1,2,0,7,2,0,2,1,4,0,4,5,6,1,3,4,2,45,1,0,1,0,0,43,4,6,17,10,9,28,19
401091085133007,82,17,40,25,15,26,41,0,2,0,4,5,4,9,3,2,6,3,5,0,4,10,9,2,6,3,5,65,10,4,1,0,2,69,13,4,17,28,16,38,44
401091085133008,19,3,11,5,3,5,11,0,0,0,0,1,1,0,0,0,2,0,2,1,2,4,4,0,2,0,0,14,2,0,0,0,3,19,0,2,5,4,5,10,9
